loan_id,loan_amount,tenure_months,interest_rate,borrower_age,monthly_income,actual_default,model_flag,risk_score,actual_default_clean,model_flag_clean
LN-101299,73907.17313,12,9.48,29,23666.92456,N,No,0.211,0,0
LN-100405,45498.04695,24,10.61,25,40193.13288,FALSE,N,0.087,0,0
LN-100821,95939.0,24,17.18,44,18954.76328,N,FALSE,0.416,0,0
LN-101789,87968.37791,12,16.49,63,29895.18203,Y,Y,0.821,1,1
LN-101858,122249.0,18,15.32,21,54923.18574,1,TRUE,0.753,1,1
LN-101557,72915.26849,6,19.26,25,47053.1805,N,No,0.34,0,0
LN-100545,33126.49002,18,17.03,53,70054.76414,FALSE,0,0.189,0,0
LN-100212,55178.0,6,11.6,35,26082.01513,No,N,0.229,0,0
LN-100896,63949.0,24,20.45,42,43153.22697,TRUE,TRUE,0.695,1,1
LN-101941,148425.609,24,8.13,55,26429.81196,FALSE,FALSE,0.184,0,0
LN-101891,149719.481,24,12.65,-1,15910.20969,No,FALSE,0.277,0,0
LN-100916,112311.8558,12,13.17,50,11759.73614,TRUE,N,0.617,1,0
LN-101289,150551.4228,48,16.2,23,22563.8578,No,0,0.157,0,0
LN-100814,63254.0,18,14.74,26,40442.56518,FALSE,FALSE,0.137,0,0
LN-101265,38951.0,6,16.61,53,9731.324887,No,0,0.246,0,0
LN-100342,87301.00699,36,13.2,24,36289.41258,FALSE,N,0.514,0,0
LN-101410,94365.15576,24,12.02,34,50538.35415,N,No,0.301,0,0
LN-101214,155172.2887,12,14.46,,24367.3485,FALSE,No,0.211,0,0
LN-100966,129729.0791,24,17.24,43,24933.43955,0,0,0.381,0,0
LN-101230,172535.0,36,16.73,24,22931.33639,FALSE,0,0.19,0,0
LN-100695,94213.81843,36,13.4,-1,33054.67827,No,FALSE,0.115,0,0
LN-102121,82988.7916,6,15.99,25,63059.27727,FALSE,No,0.582,0,0
LN-100605,59242.00038,18,13.06,44,51827.16056,N,FALSE,0.42,0,0
LN-100104,125422.4536,6,11.01,-1,63054.65366,TRUE,No,0.611,1,0
LN-100645,105553.5668,12,13.58,62,36825.70816,Y,N,0.599,1,0
LN-101404,65969.12226,12,12.42,59,14831.43828,N,N,0.313,0,0
LN-100494,83038.3801,6,14.67,34,21615.70819,FALSE,N,0.521,0,0
LN-101019,66021.0,18,11.43,48,23810.58287,N,FALSE,0.423,0,0
LN-100091,89187.65041,12,14.38,32,66024.81424,FALSE,FALSE,0.489,0,0
LN-101112,34793.93953,12,12.52,36,23079.51557,N,No,0.486,0,0
LN-100908,75318.03448,12,13.05,35,60775.83496,FALSE,N,0.207,0,0
LN-101474,51091.07055,36,17.9,23,36804.13976,0,No,0.435,0,0
LN-101741,38163.0,24,15.72,38,49194.11033,No,FALSE,0.179,0,0
LN-102150,54889.41712,12,12.64,40,33539.18058,FALSE,0,0.281,0,0
LN-100238,76739.41174,6,13.83,59,29979.34165,N,FALSE,0.496,0,0
LN-100942,100543.0,24,14.15,55,29634.66257,N,0,0.395,0,0
LN-101270,140272.1394,18,17.81,31,-1,Yes,1,0.749,1,1
LN-100938,96539.88851,18,15.72,32,32124.35417,FALSE,No,0.433,0,0
LN-101424,96527.26519,36,17.22,48,44122.13168,TRUE,1,0.685,1,1
LN-101862,96376.72744,24,12.48,not disclosed,24516.30574,N,N,0.305,0,0
LN-101669,173942.2859,6,15.87,40,20228.61112,0,FALSE,0.271,0,0
LN-100005,108737.9578,24,16.57,35,47597.5077,FALSE,No,0.406,0,0
LN-100247,54368.45735,24,8.0,64,44507.62942,FALSE,0,0.055,0,0
LN-100018,84138.0,36,15.02,26,28054.37025,FALSE,FALSE,0.322,0,0
LN-102169,112941.4953,12,9.95,27,43595.00603,No,N,0.394,0,0
LN-101970,45709.36863,12,10.42,54,45144.01159,Yes,FALSE,0.5,1,0
LN-100811,59591.84465,48,18.07,49,49259.94208,0,N,0.367,0,0
LN-101300,53479.72601,12,11.23,58,73257.57888,No,FALSE,0.325,0,0
LN-101335,131444.0,48,15.03,23,12171.11583,0,FALSE,0.213,0,0
LN-102306,52433.32993,12,15.12,51,35065.83434,FALSE,N,0.416,0,0
LN-100260,55195.0,36,14.13,26,40065.65224,No,FALSE,0.497,0,0
LN-101804,46035.02631,36,8.82,25,20685.78103,FALSE,No,0.167,0,0
LN-101570,57666.26671,18,8.14,48,25816.11326,FALSE,No,0.097,0,0
LN-100184,40405.0,6,13.98,57,61504.46667,N,No,0.359,0,0
LN-101743,49258.84189,6,9.12,59,19187.8819,FALSE,0,0.252,0,0
LN-101630,123234.1578,24,18.97,35,22439.74851,FALSE,N,0.412,0,0
LN-101716,66314.17433,36,18.72,36,51287.95153,N,0,0.379,0,0
LN-100520,57016.0,36,20.81,34,28150.53095,N,No,0.303,0,0
LN-102016,95893.06404,6,15.7,63,48936.89835,FALSE,N,0.474,0,0
LN-101658,85165.7136,12,13.18,63,43453.60731,0,0,0.395,0,0
LN-101612,55102.89845,12,13.63,52,42095.15654,TRUE,1,0.63,1,1
LN-102126,123196.2248,12,8.71,24,32964.19674,FALSE,FALSE,0.311,0,0
LN-102378,108145.0852,24,14.01,38,30467.26397,N,0,0.039,0,0
LN-100607,85299.87867,18,17.5,48,17698.04625,No,0,0.388,0,0
LN-100230,86088.79847,12,14.01,38,22701.28303,N,FALSE,0.203,0,0
LN-100331,194620.0,6,15.2,58,39807.15026,1,0,0.613,1,0
LN-101440,127521.9441,24,15.52,43,17088.7415,Yes,Yes,0.816,1,1
LN-101927,82365.05513,12,14.06,22,57577.70224,No,N,0.475,0,0
LN-101091,78616.71782,24,17.7,24,74935.1194,Y,Yes,0.674,1,1
LN-101101,52938.45043,12,17.69,31,99800.65431,TRUE,TRUE,0.824,1,1
LN-101129,54986.46079,18,11.1,33,50057.0119,FALSE,No,0.258,0,0
LN-100461,94155.77091,48,14.18,25,17152.39694,FALSE,FALSE,0.483,0,0
LN-100958,106950.1417,6,11.9,39,30971.60189,0,0,0.595,0,0
LN-101662,81982.44875,48,11.13,55,54758.68474,0,FALSE,0.215,0,0
LN-100559,103258.8173,36,10.48,38,23457.31843,0,No,0.456,0,0
LN-102236,60547.29967,24,15.12,-1,45825.42345,FALSE,FALSE,0.523,0,0
LN-101519,65540.37534,12,14.27,62,26718.392,N,No,0.376,0,0
LN-102140,65915.95841,24,13.54,64,38702.42942,FALSE,0,0.196,0,0
LN-102305,67164.81151,12,14.78,26,33510.59392,N,N,0.546,0,0
LN-102032,98978.7771,6,11.52,25,41998.75571,N,FALSE,0.241,0,0
LN-102390,63195.0,48,16.54,25,58218.69367,No,0,0.417,0,0
LN-102097,139281.3107,36,17.17,-1,37532.47872,0,FALSE,0.428,0,0
LN-102258,51695.0,48,8.36,38,32734.60185,N,FALSE,0.379,0,0
LN-100069,69445.13576,36,13.07,37,17974.0604,0,0,0.417,0,0
LN-101572,133868.0,6,17.74,23,36050.02419,Y,TRUE,0.766,1,1
LN-100808,97389.66758,36,16.36,44,30307.37521,FALSE,FALSE,0.318,0,0
LN-100011,94501.73885,12,17.75,46,36180.83738,FALSE,FALSE,0.494,0,0
LN-102025,96604.70521,12,10.14,28,12260.18548,FALSE,No,0.319,0,0
LN-102192,58469.0,12,14.84,47,24161.52914,FALSE,FALSE,0.382,0,0
LN-100917,72973.81947,24,9.83,45,22714.05604,N,No,0.321,0,0
LN-101451,59058.89921,12,17.31,54,26064.29056,No,No,0.345,0,0
LN-100176,100295.0,24,16.16,46,47547.32726,No,0,0.297,0,0
LN-100994,108268.2321,24,13.46,35,71337.62505,FALSE,0,0.574,0,0
LN-101255,111301.5044,18,11.96,62,26290.43782,FALSE,N,0.453,0,0
LN-101664,86380.4244,24,14.52,22,42299.97878,FALSE,N,0.239,0,0
LN-102191,201452.8154,24,18.25,44,32273.88232,1,Y,0.697,1,1
LN-102392,37452.67235,36,16.92,58,30714.57612,N,No,0.495,0,0
LN-101790,92993.06975,18,15.68,25,59671.51829,No,N,0.253,0,0
LN-100156,42679.73255,48,12.88,48,17632.47623,FALSE,FALSE,0.271,0,0
LN-101460,64521.90477,48,12.49,54,21659.44766,1,1,0.801,1,1
LN-102046,100127.0,24,13.41,45,41934.50686,FALSE,0,0.33,0,0
LN-101850,131052.0,36,13.92,40,44342.84242,FALSE,0,0.231,0,0
LN-102005,94958.10472,48,14.31,22,46257.34928,No,0,0.601,0,0
LN-101185,158915.9792,6,15.64,51,16792.52168,No,No,0.308,0,0
LN-101006,116233.4333,24,10.87,48,31170.2646,N,N,0.374,0,0
LN-100560,102833.3815,36,14.17,41,54220.08049,N,FALSE,0.533,0,0
LN-100910,212068.9772,24,16.55,57,46168.45386,No,FALSE,0.323,0,0
LN-101311,53516.40099,24,10.55,53,28567.45889,FALSE,0,0.292,0,0
LN-102049,44136.78959,12,12.59,34,26943.46354,0,N,0.447,0,0
LN-100269,94268.85998,6,14.57,46,33867.236,FALSE,0,0.379,0,0
LN-101993,46797.58933,6,15.69,23,26908.7716,FALSE,FALSE,0.369,0,0
LN-100265,88163.74292,12,12.38,31,35291.48863,No,N,0.179,0,0
LN-100914,66819.16338,36,20.11,25,13526.60461,FALSE,No,0.353,0,0
LN-102231,110630.4643,18,15.67,24,-1,0,No,0.336,0,0
LN-102377,72856.18888,6,13.98,59,52994.93233,N,No,0.333,0,0
LN-100873,55729.54386,12,18.49,62,66387.80325,0,FALSE,0.494,0,0
LN-102093,108446.1304,18,16.92,48,67265.82873,N,0,0.281,0,0
LN-100475,89483.0,18,12.42,49,47331.58644,N,FALSE,0.356,0,0
LN-101652,92093.0,6,14.2,36,37451.21141,0,No,0.144,0,0
LN-100045,136457.0,24,18.29,44,39916.95888,0,0,0.313,0,0
LN-100161,95912.0,12,14.13,37,42491.48915,N,FALSE,0.506,0,0
LN-100288,177710.6927,18,18.95,39,35105.23864,FALSE,N,0.308,0,0
LN-101948,71080.82106,6,13.37,36,not disclosed,FALSE,FALSE,0.221,0,0
LN-100575,93803.15676,6,18.71,53,38673.64568,No,No,0.557,0,0
LN-100850,112133.7926,6,16.13,27,47860.46923,N,0,0.499,0,0
LN-100911,61307.89732,24,16.78,56,61397.58423,FALSE,N,0.586,0,0
LN-101254,94154.17977,6,17.14,46,39431.84434,FALSE,N,0.411,0,0
LN-101833,90290.18084,6,10.52,25,52279.74008,FALSE,FALSE,0.35,0,0
LN-101722,86680.67728,24,14.72,55,34180.6598,FALSE,FALSE,0.351,0,0
LN-102133,57591.0,18,19.31,42,29662.54632,No,FALSE,0.609,0,0
LN-101735,105011.9379,24,11.78,24,10220.47065,FALSE,No,0.241,0,0
LN-100932,70421.57801,24,8.0,,36737.8753,N,FALSE,0.398,0,0
LN-101100,127184.9851,6,14.77,57,52017.77498,No,FALSE,0.228,0,0
LN-101207,94942.348,48,13.8,38,25921.18836,No,FALSE,0.319,0,0
LN-101843,27676.36665,24,18.68,32,36972.60246,FALSE,FALSE,0.477,0,0
LN-101694,87684.48072,12,14.19,60,32312.81434,N,No,0.275,0,0
LN-100085,82995.57039,12,17.73,56,57040.62025,Y,TRUE,0.656,1,1
LN-100469,75434.97402,18,18.99,56,41880.93339,FALSE,Yes,0.66,0,1
LN-102273,128776.4518,12,17.42,40,67245.93469,FALSE,No,0.305,0,0
LN-100233,103845.2162,12,10.59,46,30738.86804,0,FALSE,0.588,0,0
LN-102355,74661.0,24,14.56,34,25254.82766,0,FALSE,0.323,0,0
LN-101711,159906.9025,18,10.63,60,32691.9453,N,FALSE,0.314,0,0
LN-100182,46525.11437,18,12.57,25,24251.27719,No,FALSE,0.249,0,0
LN-100988,65157.0,12,14.91,-1,15136.61575,No,FALSE,0.352,0,0
LN-101000,92720.67811,36,13.1,21,26390.52306,No,FALSE,0.41,0,0
LN-101641,151567.4348,48,13.7,51,23310.69743,0,0,0.353,0,0
LN-101356,99785.82656,48,16.74,38,24846.49838,0,0,0.327,0,0
LN-101462,69494.0,36,13.37,54,34183.05319,FALSE,0,0.198,0,0
LN-100049,58986.0,12,13.47,27,41055.03203,N,FALSE,0.365,0,0
LN-100486,85391.33432,18,16.74,29,not disclosed,FALSE,FALSE,0.567,0,0
LN-102366,48702.35467,36,10.91,54,21022.72323,0,No,0.326,0,0
LN-101908,90477.98459,18,9.41,50,-1,FALSE,FALSE,0.425,0,0
LN-100106,90046.0,18,15.87,38,47213.28757,0,N,0.345,0,0
LN-100443,72827.63184,24,14.11,58,39759.8113,0,FALSE,0.408,0,0
LN-101954,99673.21752,12,16.96,56,30224.99459,FALSE,N,0.283,0,0
LN-100646,163108.4031,36,16.7,21,-1,No,FALSE,0.327,0,0
LN-101762,44218.89799,6,13.6,61,26465.56477,0,FALSE,0.339,0,0
LN-100726,126018.0,12,17.51,24,26665.63266,N,No,0.456,0,0
LN-102238,52945.50763,24,16.12,33,32503.61563,FALSE,No,0.289,0,0
LN-101856,98041.0,36,15.14,58,22290.20151,No,FALSE,0.452,0,0
LN-100029,71983.0,18,10.94,38,28754.48934,No,N,0.256,0,0
LN-100169,111633.7825,18,15.87,47,45182.64665,0,0,0.366,0,0
LN-101001,59883.17876,6,17.31,28,33569.19649,N,FALSE,0.296,0,0
LN-102148,38673.11708,6,16.31,29,49275.85968,N,FALSE,0.424,0,0
LN-100197,133774.2395,6,14.8,46,29369.86241,No,FALSE,0.339,0,0
LN-100495,89023.3392,18,11.62,22,31441.12469,0,FALSE,0.382,0,0
LN-102026,100791.1496,12,15.23,38,24631.83236,FALSE,FALSE,0.301,0,0
LN-100647,44885.09623,24,16.17,36,11329.20862,Y,FALSE,0.554,1,0
LN-100044,117024.1046,12,11.94,39,51258.14169,N,N,0.27,0,0
LN-100373,65357.19716,36,14.98,39,-1,FALSE,FALSE,0.282,0,0
LN-100678,105093.884,6,8.19,64,38122.88402,FALSE,N,0.322,0,0
LN-100566,64134.26878,36,18.57,39,28825.37312,0,FALSE,0.293,0,0
LN-100460,128484.0,48,13.78,29,18491.29309,No,FALSE,0.358,0,0
LN-101932,80932.0,48,15.08,64,32415.61599,FALSE,N,0.337,0,0
LN-101155,95940.58384,36,17.27,49,48005.96735,FALSE,FALSE,0.406,0,0
LN-100039,77307.23795,48,10.57,64,44646.39259,0,FALSE,0.111,0,0
LN-100973,83981.16872,48,17.49,54,37135.34653,FALSE,0,0.233,0,0
LN-101786,46893.0,12,14.5,58,43649.26034,No,FALSE,0.236,0,0
LN-101498,195793.0,24,13.54,48,14219.28678,No,0,0.437,0,0
LN-101835,45967.51929,48,14.51,48,27881.1722,No,FALSE,0.365,0,0
LN-102308,33932.06067,12,18.37,64,26842.64857,0,FALSE,0.432,0,0
LN-101840,118311.0,24,18.52,46,41218.58122,No,No,0.287,0,0
LN-102083,46278.69128,12,15.78,46,13306.67945,N,N,0.279,0,0
LN-100827,96829.53796,36,17.0,32,31627.05503,FALSE,No,0.35,0,0
LN-101935,104070.4155,24,11.94,22,24342.86183,TRUE,FALSE,0.6,1,0
LN-102044,69995.9108,18,10.93,21,22731.96069,No,FALSE,0.465,0,0
LN-100276,41272.32647,12,13.6,47,38473.81678,FALSE,0,0.318,0,0
LN-100636,121989.0,12,17.02,41,32403.65138,FALSE,0,0.431,0,0
LN-100654,87090.8486,12,8.0,45,21774.75119,FALSE,0,0.182,0,0
LN-100622,74617.53117,6,16.33,25,16853.72776,FALSE,N,0.306,0,0
LN-101859,64802.0,24,13.04,38,42596.73649,TRUE,TRUE,0.787,1,1
LN-100844,70321.14293,36,15.38,43,41582.37109,N,0,0.283,0,0
LN-100393,66183.32269,12,10.75,61,36859.89155,0,0,0.24,0,0
LN-102155,70314.98767,18,18.59,48,26263.28818,FALSE,FALSE,0.324,0,0
LN-100349,75176.79862,18,16.5,46,69743.65529,FALSE,N,0.224,0,0
LN-100784,88368.24789,18,12.82,26,53798.54731,No,No,0.354,0,0
LN-100047,102427.5337,36,12.48,41,14367.34136,0,FALSE,0.12,0,0
LN-101978,61440.13098,48,10.16,53,28222.10976,No,N,0.309,0,0
LN-102251,100778.6429,48,15.27,35,33369.98406,No,No,0.516,0,0
LN-101655,79931.48525,18,17.91,42,20459.24905,FALSE,No,0.349,0,0
LN-102069,82916.16444,48,15.6,53,49962.26304,N,FALSE,0.224,0,0
LN-100402,115281.0,36,12.3,37,20506.33489,FALSE,FALSE,0.332,0,0
LN-101107,189901.8671,12,12.59,21,,FALSE,No,0.261,0,0
LN-101154,74952.47684,24,16.4,22,32824.22451,TRUE,TRUE,0.781,1,1
LN-101439,179257.2385,18,14.81,46,34745.80764,0,No,0.449,0,0
LN-102385,109073.6679,18,16.54,43,11568.91111,N,No,0.308,0,0
LN-102001,61421.0,24,13.83,42,50702.43264,TRUE,N,0.47,1,0
LN-100989,115160.6167,18,18.63,50,58694.4657,Y,Y,0.639,1,1
LN-101865,54463.58507,18,13.64,53,56142.23085,No,FALSE,0.346,0,0
LN-101310,92877.0,6,13.99,36,25129.63871,No,FALSE,0.262,0,0
LN-100033,61916.44858,6,12.32,48,15099.1539,FALSE,0,0.551,0,0
LN-100787,186348.6455,18,16.77,34,13123.48105,FALSE,FALSE,0.374,0,0
LN-101043,58063.71866,18,18.48,36,41031.15166,FALSE,0,0.557,0,0
LN-100481,184836.3281,18,14.51,61,25373.86796,No,N,0.466,0,0
LN-101243,88987.0,18,20.25,31,41576.65279,No,N,0.272,0,0
LN-100931,97329.56763,24,13.6,43,58717.17845,N,FALSE,0.404,0,0
LN-101685,92135.33901,12,14.33,59,24912.49511,No,FALSE,0.459,0,0
LN-101248,130831.4346,36,14.78,24,32625.71718,FALSE,0,0.313,0,0
LN-100759,59311.0,6,14.79,54,47414.72019,N,No,0.319,0,0
LN-100092,117604.1298,18,11.68,,43654.3572,FALSE,No,0.06,0,0
LN-101175,79520.74437,18,11.18,55,57189.26326,FALSE,No,0.247,0,0
LN-101415,63764.21337,6,15.06,62,19503.47062,FALSE,No,0.3,0,0
LN-101341,119646.032,6,14.77,61,20434.11765,FALSE,Yes,0.662,0,1
LN-101472,78132.0,18,13.19,26,32527.37725,FALSE,N,0.335,0,0
LN-102327,77643.15631,12,11.74,58,30655.76965,TRUE,Yes,0.651,1,1
LN-101607,102443.0,18,24.12,not disclosed,24442.17686,TRUE,1,0.757,1,1
LN-100764,75172.86972,48,8.0,41,29197.96068,N,N,0.272,0,0
LN-101373,153171.5715,12,13.75,38,17775.31823,No,N,0.434,0,0
LN-101951,52385.55607,6,21.09,48,23844.00196,No,N,0.257,0,0
LN-101728,84668.11918,48,15.09,42,27490.86606,FALSE,FALSE,0.198,0,0
LN-100257,83211.16518,6,15.85,29,38453.01964,Y,FALSE,0.537,1,0
LN-100944,30463.32813,12,13.91,28,42486.89903,FALSE,No,0.378,0,0
LN-101219,192551.6235,24,17.47,46,not disclosed,0,No,0.273,0,0
LN-101161,68170.99962,12,17.43,31,26338.639,FALSE,0,0.433,0,0
LN-100772,73091.65722,18,12.32,24,22639.99891,N,FALSE,0.554,0,0
LN-101486,50257.60962,36,20.17,22,33185.18612,N,0,0.329,0,0
LN-102249,93750.99705,12,15.05,38,21146.73098,N,FALSE,0.39,0,0
LN-100290,49868.86694,6,17.42,46,37927.60475,0,Yes,0.664,0,1
LN-100763,143638.6223,12,9.78,26,29906.26782,N,N,0.249,0,0
LN-100183,118841.4598,18,12.37,40,19219.24018,FALSE,No,0.385,0,0
LN-101176,45818.79998,24,10.79,32,16699.74912,FALSE,No,0.274,0,0
LN-101349,117103.0,18,13.65,24,26862.59619,FALSE,FALSE,0.343,0,0
LN-102298,110091.2547,24,15.47,60,28691.77027,FALSE,No,0.368,0,0
LN-101099,76035.40873,24,15.37,46,28103.36459,N,FALSE,0.269,0,0
LN-100391,58437.68497,36,14.46,40,14796.70943,FALSE,FALSE,0.163,0,0
LN-101919,111665.0129,24,17.38,47,36023.57125,FALSE,0,0.36,0,0
LN-101456,102173.4757,18,20.81,52,not disclosed,No,N,0.247,0,0
LN-101092,94628.35127,12,14.46,33,32409.47427,FALSE,FALSE,0.43,0,0
LN-102022,71857.61293,48,17.67,50,62914.35318,FALSE,FALSE,0.401,0,0
LN-100904,98218.43283,12,8.75,21,28738.72275,0,0,0.323,0,0
LN-100366,102246.6148,18,21.02,60,43343.82283,No,N,0.342,0,0
LN-100345,55351.70315,12,16.14,40,11544.43069,No,N,0.412,0,0
LN-101372,76384.43408,12,14.18,37,23647.12547,Yes,Yes,0.699,1,1
LN-100919,50641.0,18,13.83,,15810.03431,FALSE,N,0.289,0,0
LN-100211,137538.0,12,12.4,41,not disclosed,No,0,0.607,0,0
LN-101603,59297.0,24,13.53,49,21854.1745,FALSE,FALSE,0.585,0,0
LN-100537,52492.22392,48,14.98,23,32663.79935,FALSE,FALSE,0.271,0,0
LN-101220,99248.0,12,14.28,43,31463.87125,0,No,0.44,0,0
LN-100175,80748.0,6,11.57,31,49264.98364,No,FALSE,0.298,0,0
